Country,ISO3166,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Azerbaijan,AZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067132737626742,0,0,0,0,0,0,0,0,0.00462984397425807,0,0
Bahamas,BHS,0.00277790638455484,0,0.00185193758970323,0.000925968794851613,0.000925968794851613,0,0.000925968794851613,0.00185193758970323,0.00601879716653549,0.00254641418584194,0.00486133617297097,0,0.00462984397425807,0.00300939858326774,0,0.00601879716653549,0.00324089078198065,0.00324089078198065,0,0.0157414695124774,0,0.00972267234594194,0.00879670355109033,0.00486133617297097,0.00555581276910968,0,0.00601879716653549,0.00625028936524839,0,0,0.0284735404416871,0.00462984397425807,0,0.00925968794851613,0.0185193758970323,0.0138895319227742,0.00462984397425807
Bahrain,BHR,0.00462984397425807,0.00277790638455484,0.00462984397425807,0.00833371915366452,0.0101856567433677,0.00555581276910968,0.00462984397425807,0,0.00185193758970323,0.00462984397425807,0,0.00254641418584194,0.00509282837168388,0.00810222695495162,0.00833371915366452,0.00347238298069355,0.0143525163202,0,0.0164359461086161,0.00393536737811936,0,0,0,0.0069447659613871,0,0,0.00509282837168388,0.0182878836983194,0.0125005787304968,0.0113431177369323,0.00555581276910968,0.00925968794851613,0.0185193758970323,0.00462984397425807,0,0.00462984397425807,0.00925968794851613
Bangladesh,BGD,0.000925968794851613,0.000925968794851613,0.000925968794851613,0.00185193758970323,0,0.00462984397425807,0,0.00509282837168388,0.00509282837168388,0,0,0.00254641418584194,0,0.0111116255382194,0.0800963007546646,0.0372702439927774,0.0155099773137645,0.0224547432751516,0.0203713134867355,0.00856521135237742,0.0138895319227742,0.0155099773137645,0.0101856567433677,0.0287050326404,0.0067132737626742,0.0203713134867355,0.023843696467429,0.00532432057039678,0.0178248993008936,0.0393536737811936,0.055095143293671,0.0212972822815871,0.0370387517940645,0.0231492198712903,0.0231492198712903,0.0231492198712903,0.00925968794851613
Barbados,BRB,0.00185193758970323,0.00462984397425807,0.00555581276910968,0.00277790638455484,0.00462984397425807,0.00555581276910968,0.00486133617297097,0.00231492198712903,0.00254641418584194,0.00231492198712903,0.00208342978841613,0.00231492198712903,0.00231492198712903,0.00208342978841613,0,0.00972267234594194,0.0229177276725774,0.00763924255752581,0.0106486411407936,0.00833371915366452,0.00416685957683226,0.00439835177554516,0.00902819574980323,0,0.0168989305060419,0.0067132737626742,0.00578730496782258,0.0185193758970323,0.0125005787304968,0.0194453446918839,0.00763924255752581,0.00555581276910968,0.00925968794851613,0,0.00925968794851613,0,0.00462984397425807
Belarus,BLR,0,0,0,0,0,0,0,0,0,0,0.00231492198712903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532432057039678,0.0064817815639613,0,0,0,0.0064817815639613,0.00555581276910968,0,0,0,0,0
Belgium,BEL,0.00925968794851613,0.00277790638455484,0.00462984397425807,0.00833371915366452,0.00277790638455484,0.0064817815639613,0.00763924255752581,0.0171304227047548,0.00625028936524839,0.00509282837168388,0.0182878836983194,0.0125005787304968,0.0194453446918839,0.00833371915366452,0.0171304227047548,0.0210657900828742,0.0185193758970323,0.0208342978841613,0.0296310014352516,0.0148155007176258,0.0122690865317839,0.0326404000185194,0.0134265475253484,0.0219917588777258,0.0270845872494097,0.0178248993008936,0.0449094865503033,0.0453724709477291,0.0444465021528774,0.0217602666790129,0.0231492198712903,0.0250011574609936,0.0277790638455484,0.0462984397425807,0.0324089078198065,0.069447659613871,0.0648178156396129
Belize,BLZ,0,0,0,0.000925968794851613,0,0,0.000925968794851613,0,0,0,0,0.00254641418584194,0,0,0.00601879716653549,0,0.00393536737811936,0,0,0,0,0,0,0.00532432057039678,0,0,0.00601879716653549,0,0.00763924255752581,0,0,0,0,0,0.0138895319227742,0,0.0185193758970323
Benin,BEN,0,0,0,0.000925968794851613,0,0,0,0,0,0,0,0,0,0.00254641418584194,0,0,0,0,0,0,0,0,0,0,0.00578730496782258,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,BTN,0,0,0,0,0,0,0,0,0,0,0.00208342978841613,0,0,0,0,0,0,0.00324089078198065,0,0.0125005787304968,0,0,0.00509282837168388,0.0106486411407936,0.00578730496782258,0,0.012037594333071,0.0125005787304968,0.0064817815639613,0.00625028936524839,0,0,0.0185193758970323,0.0185193758970323,0.0185193758970323,0.0277790638455484,0.0185193758970323
Bolivia,BOL,0,0.000925968794851613,0,0,0.000925968794851613,0,0.00138895319227742,0,0,0.00462984397425807,0,0.00185193758970323,0,0.00578730496782258,0.0127320709292097,0,0.00763924255752581,0.0104171489420807,0,0.0069447659613871,0.00810222695495162,0.00879670355109033,0.00810222695495162,0.0173619149034678,0.0106486411407936,0.0064817815639613,0.0231492198712903,0.0125005787304968,0.0122690865317839,0.0196768368905968,0.0122690865317839,0.0178248993008936,0.0416685957683226,0.0277790638455484,0.0231492198712903,0.0277790638455484,0.0370387517940645
Bosnia and Herzegovina,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300939858326774,0.00254641418584194,0.00370387517940645,0.0106486411407936,0.00995416454465484,0.00833371915366452,0.00439835177554516,0.00439835177554516,0.00416685957683226,0.00462984397425807,0.0111116255382194,0.00601879716653549,0.00578730496782258,0.00509282837168388,0,0,0.00555581276910968,0.0111116255382194,0.00462984397425807,0.00925968794851613,0,0,0.0138895319227742
